source,target,weight,common_tags
"aaron-white
","krishna-k-gupta
",0.0,
"aaron-white
","kuangwei-hwang
",0.0,
"aaron-white
","lance-greggain
",1.0,co-founder
"aaron-white
","larry-brilliant
",0.0,
"aaron-white
","lawrence-merritt
",1.0,amp
"aaron-white
","lee-zhou
",0.0,
"aaron-white
","leslie-a-shipley
",0.0,
"aaron-white
","lex-bayer
",1.0,co-founder
"aaron-white
","lior-sion
",0.0,
"aaron-white
","lisa-pavey
",0.0,
"aaron-white
","luca-pulira
",0.0,
"aaron-white
","luis-von-ahn
",1.0,Carnegie Mellon University
"aaron-white
","magid-abraham
",0.0,
"aaron-white
","manuel-maqueda
",0.0,
"aaron-white
","marco-oriano
",0.0,
"aaron-white
","marcus-lindstrm
",0.0,
"aaron-white
","mark-cooper-2
",1.0,amp
"aaron-white
","mark-gurman-2
",0.0,
"aaron-white
","mark-norman
",0.0,
"aaron-white
","mark-verstegen
",0.0,
"aaron-white
","marta-gimeno
",0.0,
"aaron-white
","martin-duval
",1.0,amp
"aaron-white
","martin-lorentzon
",0.0,
"aaron-white
","matt-munson
",0.0,
"aaron-white
","matt-singer
",0.0,
"aaron-white
","mattan-griffel
",1.0,amp
"aaron-white
","matthew-cottingham
",0.0,
"aaron-white
","matthew-pangborn
",0.0,
"aaron-white
","matthew-w-emmens
",0.0,
"aaron-white
","meishar-meiri
",0.0,
"aaron-white
","merrick-furst
",2.0,"Carnegie Mellon University, co-founder"
"aaron-white
","michael-caranfa
",0.0,
"aaron-white
","michael-d-taylor
",0.0,
"aaron-white
","michael-gile
",1.0,co-founder
"aaron-white
","michael-hirschbrich
",0.0,
"aaron-white
","michael-jelacic
",1.0,amp
"aaron-white
","michael-l-canning
",0.0,
"aaron-white
","michael-m-campbell
",0.0,
"aaron-white
","michael-reinicke
",0.0,
"aaron-white
","michael-szabados
",0.0,
"aaron-white
","michal-grzegorczyk
",0.0,
"aaron-white
","miguel-de-buf
",0.0,
"aaron-white
","mikael-ylinen
",0.0,
"aaron-white
","mike-cartwright
",0.0,
"aaron-white
","mike-riemer-2
",0.0,
"aaron-white
","mike-zafirovski
",0.0,
"aaron-white
","minh-q-tran
",2.0,"amp, co-founder"
"aaron-white
","mitch-davis
",1.0,amp
"aaron-white
","mohammed-hisamuddin
",0.0,
"aaron-white
","mr-kenneth-galbraith
",0.0,
"aaron-white
","ms-surekha-shetty
",0.0,
"aaron-white
","nagendra-sirola
",0.0,
"aaron-white
","nancy-schoendorf
",0.0,
"aaron-white
","nathan-herald
",0.0,
"aaron-white
","nathaniel-landau
",0.0,
"aaron-white
","neal-cohen
",0.0,
"aaron-white
","neng-bing-doh
",1.0,amp
"aaron-white
","nick-stoumpas
",0.0,
"aaron-white
","nicolaj-b-mllertz
",0.0,
"aaron-white
","nigel-brown
",1.0,co-founder
"aaron-white
","nikita-shamgunov
",0.0,
"aaron-white
","nir-bejerano
",0.0,
"aaron-white
","norm-fogelsong
",0.0,
"aaron-white
","om-thoke
",1.0,amp
"aaron-white
","ost2pst-software
",0.0,
"aaron-white
","paige-craig
",1.0,amp
"aaron-white
","pankaj-shah
",0.0,
"aaron-white
","parker-jones
",0.0,
"aaron-white
","pat-garrehy
",0.0,
"aaron-white
","patrick-adams
",0.0,
"aaron-white
","patrick-filler
",0.0,
"aaron-white
","patrick-mcconlogue
",0.0,
"aaron-white
","patrick-stonelake
",1.0,co-founder
"aaron-white
","paul-attard
",1.0,amp
"aaron-white
","paul-choi
",0.0,
"aaron-white
","paul-english
",0.0,
"aaron-white
","paul-n-clark
",0.0,
"aaron-white
","paul-tarjan
",0.0,
"aaron-white
","paula-keve
",1.0,amp
"aaron-white
","pedro-surez
",0.0,
"aaron-white
","pete-santhappan
",1.0,amp
"aaron-white
","peter-braun
",0.0,
"aaron-white
","peter-egan
",0.0,
"aaron-white
","peter-harrington-4
",0.0,
"aaron-white
","peter-ward-2
",0.0,
"aaron-white
","philippe-vial-grelier
",0.0,
"aaron-white
","pierre-belichard
",0.0,
"aaron-white
","pieter-van-der-does
",0.0,
"aaron-white
","po-bronson
",0.0,
"aaron-white
","rajan-agarwal
",0.0,
"aaron-white
","ralph-chu
",0.0,
"aaron-white
","ramana-jampala
",0.0,
"aaron-white
","ramsey-mcgrory
",0.0,
"aaron-white
","rasmus-mller-nielsen
",0.0,
"aaron-white
","ravi-thummarukudy
",3.0,"amp, co-founder, millions"
"aaron-white
","ray-wang
",0.0,
"aaron-white
","reuben-antman
",0.0,
"aaron-white
","rich-keck
",1.0,amp
"aaron-white
","richard-barajas
",0.0,
"aaron-white
","richard-davan
",0.0,
"aaron-white
","richard-hagen-jr
",0.0,
"aaron-white
","richard-tyc
",0.0,
"aaron-white
","rita-sharma
",0.0,
"aaron-white
","rob-ianelli
",0.0,
"aaron-white
","robb-lejuwaan
",0.0,
"aaron-white
","robert-binder
",0.0,
"aaron-white
","robert-reiner
",0.0,
"aaron-white
","rod-rudzin
",0.0,
"aaron-white
","roee-adler
",2.0,"amp, co-founder"
"aaron-white
","rohith-bhat
",0.0,
"aaron-white
","ron-palmeri
",0.0,
"aaron-white
","rowan-mccann
",0.0,
"aaron-white
","ruben-daniels
",0.0,
"aaron-white
","ruud-van-der-linden
",0.0,
"aaron-white
","ryan-dilworth
",0.0,
"aaron-white
","ryan-wells
",0.0,
"aaron-white
","sal-siino
",1.0,amp
"aaron-white
","sam-nunez
",0.0,
"aaron-white
","samy-mizrahi
",1.0,co-founder
"aaron-white
","sandra-hartley
",0.0,
"aaron-white
","sarina-maier
",0.0,
"aaron-white
","satya-iluri
",0.0,
"aaron-white
","schwark-satyavolu-2
",1.0,co-founder
"aaron-white
","scott-minick
",0.0,
"aaron-white
","scott-s-beers
",0.0,
"aaron-white
","scott-walchek
",1.0,co-founder
"aaron-white
","shai-n-gozani
",0.0,
"aaron-white
","shannon-rentner
",0.0,
"aaron-white
","shash-deshmukh
",1.0,co-founder
"aaron-white
","shawn-c-rathje
",1.0,amp
"aaron-white
","shimon-hason
",0.0,
"aaron-white
","shweta-gupta
",1.0,amp
"aaron-white
","skip-goode
",0.0,
"aaron-white
","spiros-martzoukos
",0.0,
"aaron-white
","stephen-m-carter
",0.0,
"aaron-white
","steve-davis-5
",0.0,
"aaron-white
","steve-hafner
",0.0,
"aaron-white
","steve-oetegenn
",0.0,
"aaron-white
","steve-wilhite
",0.0,
"aaron-white
","stian-rustad
",0.0,
"aaron-white
","stuart-kightley
",1.0,amp
"aaron-white
","susan-moon
",0.0,
"aaron-white
","tadas-viskanta
",0.0,
"aaron-white
","tamra-lichtman
",0.0,
"aaron-white
","teddy-mekuria
",0.0,
"aaron-white
","terry-shofner
",0.0,
"aaron-white
","theodor-dalenson
",0.0,
"aaron-white
","thomas-cully
",1.0,amp
"aaron-white
","thomas-hodge
",1.0,amp
"aaron-white
","thomas-maul
",0.0,
"aaron-white
","thorsten-winternheimer
",0.0,
"aaron-white
","tim-donahoe
",0.0,
"aaron-white
","tobin-arthur
",0.0,
"aaron-white
","tom-quist
",0.0,
"aaron-white
","tony-grey
",0.0,
"aaron-white
","tradestation-group
",0.0,
"aaron-white
","trent-peterson
",1.0,millions
"aaron-white
","trieu-pham
",0.0,
"aaron-white
","ty-kalklosch
",0.0,
"aaron-white
","urmas-purde
",0.0,
"aaron-white
","vaibhav-puri
",1.0,amp
"aaron-white
","vercess-caina
",0.0,
"aaron-white
","viji-padma
",0.0,
"aaron-white
","vincent-gombault
",0.0,
"aaron-white
","vivek-kundra
",0.0,
"aaron-white
","wachtell-lipton
",1.0,amp
"aaron-white
","warren-simpson
",0.0,
"aaron-white
","web-design-and-development
",0.0,
"aaron-white
","wilfried-durand
",0.0,
"aaron-white
","will-pugh
",0.0,
"aaron-white
","william-j-beerworth
",1.0,amp
"aaron-white
","william-peng
",0.0,
"aaron-white
","william-welch
",1.0,co-founder
"aaron-white
","wojciech-sznapka
",0.0,
"aaron-white
","youngho-yoon
",0.0,
"aaron-white
","yury-melnichek
",0.0,
"abraham-sultan
","adam-caplan
",0.0,
"abraham-sultan
","adam-harrell
",0.0,
"abraham-sultan
","adam-marcus
",0.0,
"abraham-sultan
","addie-conner
",0.0,
"abraham-sultan
","aenor-sawyer
",0.0,
"abraham-sultan
","ajay-kulkarni
",0.0,
"abraham-sultan
","alan-spoon
",0.0,
"abraham-sultan
","alessandro-alinone
",0.0,
"abraham-sultan
","alex-odle
",0.0,
"abraham-sultan
","alex-smith-4
",0.0,
"abraham-sultan
","alfonso-hooker
",0.0,
"abraham-sultan
","ali-rajabi-shomali
",0.0,
"abraham-sultan
","allyson-kelley
",0.0,
"abraham-sultan
","alvaro-zamacola
",0.0,
"abraham-sultan
","amit-chaudhary-2
",0.0,
"abraham-sultan
","amjad-masad
",0.0,
"abraham-sultan
","anand-henry
",0.0,
"abraham-sultan
","anders-frejo-jorgensen
",0.0,
"abraham-sultan
","andres-blank
",0.0,
"abraham-sultan
","andrew-brown-4
",0.0,
"abraham-sultan
","andrew-dudum
",0.0,
"abraham-sultan
","andrew-heyward
",0.0,
"abraham-sultan
","andrew-nutter
",0.0,
"abraham-sultan
","andrew-w-hobson
",0.0,
"abraham-sultan
","andy-drish
",0.0,
"abraham-sultan
","andy-mai
",0.0,
"abraham-sultan
","andy-sparks
",0.0,
"abraham-sultan
","angela-kim
",0.0,
"abraham-sultan
","anthony-t-cheung
",0.0,
"abraham-sultan
","april-pedersen
",0.0,
"abraham-sultan
","arimathia-otto
",0.0,
"abraham-sultan
","arron-shepherd
",0.0,
"abraham-sultan
","arun-stephens
",0.0,
"abraham-sultan
","ashley-pearson
",0.0,
"abraham-sultan
","ask-bjrn-hansen
",0.0,
"abraham-sultan
","atul-nimje
",0.0,
"abraham-sultan
","aviram-eisenberg
",0.0,
"abraham-sultan
","baidi-li
",0.0,
"abraham-sultan
","barry-freel
",0.0,
"abraham-sultan
","ben-halstead-2
",0.0,
"abraham-sultan
","ben-neumann-2
",0.0,
"abraham-sultan
","bijan-sabet-2
",0.0,
"abraham-sultan
","bill-draper
",0.0,
"abraham-sultan
","bill-lapcevic
",0.0,
"abraham-sultan
","billy-martyn
",1.0,Bachelor
"abraham-sultan
","bob-orlando
",1.0,Bachelor
"abraham-sultan
","bobbi-holte
",0.0,
"abraham-sultan
","brad-cicero
",0.0,
"abraham-sultan
","brad-pelo
",0.0,
"abraham-sultan
","brandon-doyle
",0.0,
"abraham-sultan
","brent-ramsby
",0.0,
"abraham-sultan
","brett-kopf
",0.0,
"abraham-sultan
","brian-baumgart
",1.0,Bachelor
"abraham-sultan
","brian-graves
",0.0,
"abraham-sultan
","brian-morfitt
",0.0,
"abraham-sultan
","brian-west
",0.0,
"abraham-sultan
","brodie-beta
",0.0,
"abraham-sultan
","bryan-ferren
",0.0,
"abraham-sultan
","cameron-priest
",0.0,
"abraham-sultan
","carmen-chang
",0.0,
"abraham-sultan
","catherine-chang
",0.0,
"abraham-sultan
","cedric-deltheil
",0.0,
"abraham-sultan
","chad-conway
",0.0,
"abraham-sultan
","charles-b-ammann
",0.0,
"abraham-sultan
","charles-h-r-bracken
",0.0,
"abraham-sultan
","chau-nguyen
",0.0,
"abraham-sultan
","chirag-bodar
",0.0,
"abraham-sultan
","chris-haslam
",0.0,
"abraham-sultan
","chris-nunes
",0.0,
"abraham-sultan
","chris-torrance
",0.0,
"abraham-sultan
","christine-m-mccarthy
",1.0,Bachelor
"abraham-sultan
","christopher-doherty
",0.0,
"abraham-sultan
","christopher-stanley
",0.0,
"abraham-sultan
","ciprian-dobrescu
",0.0,
"abraham-sultan
","clipping-hq
",0.0,
"abraham-sultan
","colin-ball
",1.0,Bachelor
"abraham-sultan
","colleen-e-harrison
",0.0,
"abraham-sultan
","corey-scurlock
",0.0,
"abraham-sultan
","courtney-guertin
",0.0,
"abraham-sultan
","cristopher-schaepe
",0.0,
"abraham-sultan
","damian-amajoyi
",0.0,
"abraham-sultan
","dan-dolan
",0.0,
"abraham-sultan
","dan-s-miller
",0.0,
"abraham-sultan
","daniel-alfon
",0.0,
"abraham-sultan
","daniel-nelson-4
",0.0,
"abraham-sultan
","darlene-liebman
",0.0,
"abraham-sultan
","dave-frank
",0.0,
"abraham-sultan
","dave-maki
",0.0,
"abraham-sultan
","dave-sifry
",0.0,
"abraham-sultan
","david-bentley-hurley
",0.0,
"abraham-sultan
","david-jones-11
",0.0,
"abraham-sultan
","david-l-brown
",0.0,
"abraham-sultan
","david-luther
",0.0,
"abraham-sultan
","david-prager
",0.0,
"abraham-sultan
","david-rourke
",1.0,Bachelor
"abraham-sultan
","debu-purkayastha
",0.0,
"abraham-sultan
","dennis-howlett
",0.0,
"abraham-sultan
","dental-websites
",0.0,
"abraham-sultan
","dhanji-prasanna
",0.0,
"abraham-sultan
","diane-marcou
",0.0,
"abraham-sultan
","diego-oliva
",0.0,
"abraham-sultan
","dina-dublon
",0.0,
"abraham-sultan
","donn-davis
",0.0,
"abraham-sultan
","doug-treco
",0.0,
"abraham-sultan
","dr-lauren-silverman
",0.0,
"abraham-sultan
","dr-ray-woods
",0.0,
"abraham-sultan
","dr-vaduvur-bharghavan
",0.0,
"abraham-sultan
","drew-massie
",0.0,
"abraham-sultan
","duncan-angove-2
",0.0,
"abraham-sultan
","eddie-lee
",0.0,
"abraham-sultan
","edouard-seynaeve
",0.0,
"abraham-sultan
","eimear-mccormack
",0.0,
"abraham-sultan
","elliott-brown
",0.0,
"abraham-sultan
","emil-ovemar
",0.0,
"abraham-sultan
","eneko-knorr
",0.0,
"abraham-sultan
","eran-lobl
",0.0,
"abraham-sultan
","erik-gustavson
",0.0,
"abraham-sultan
","erin-bury
",0.0,
"abraham-sultan
","errol-halperin
",0.0,
"abraham-sultan
","ethan-lowry
",0.0,
"abraham-sultan
","external-battery
",0.0,
"abraham-sultan
","frank-barbieri
",0.0,
"abraham-sultan
","frank-langston
",0.0,
"abraham-sultan
","fredo-defrance
",0.0,
"abraham-sultan
","g-d-ramkumar
",0.0,
"abraham-sultan
","garrett-thornburg
",0.0,
"abraham-sultan
","gaurav-jain
",0.0,
"abraham-sultan
","general-manager
",0.0,
"abraham-sultan
","geoffrey-bessin
",0.0,
"abraham-sultan
","george-lynch
",0.0,
"abraham-sultan
","gerard-cunningham
",0.0,
"abraham-sultan
","gideon-stein
",0.0,
"abraham-sultan
","giorgos-zacharia
",0.0,
"abraham-sultan
","glitter-tattoo-kits
",0.0,
"abraham-sultan
","gordon-handelsman
",0.0,
"abraham-sultan
","greg-jackson-3
",0.0,
"abraham-sultan
","greg-peters-3
",0.0,
"abraham-sultan
","greg-wimmer
",0.0,
"abraham-sultan
","gretchen-baisa
",0.0,
"abraham-sultan
","guri-singh
",0.0,
"abraham-sultan
","guy-g-levy
",0.0,
"abraham-sultan
","h-james-dallas
",0.0,
"abraham-sultan
","hansie-koch
",0.0,
"abraham-sultan
","harley-blettner
",1.0,Bachelor
"abraham-sultan
","heinz-roggenkemper
",0.0,
"abraham-sultan
","hiraash-thawfeek
",0.0,
"abraham-sultan
","howard-field
",0.0,
"abraham-sultan
","hunter-jensen
",0.0,
"abraham-sultan
","ian-black
",0.0,
"abraham-sultan
","igor-barinboim
",0.0,
"abraham-sultan
","ismail-kola
",0.0,
"abraham-sultan
","j-p-errico
",0.0,
"abraham-sultan
","jack-comeau
",0.0,
"abraham-sultan
","jacqueline-reses
",0.0,
"abraham-sultan
","jake-ryan
",0.0,
"abraham-sultan
","james-m-trimble
",0.0,
"abraham-sultan
","james-page
",0.0,
"abraham-sultan
","janne-tanninen
",0.0,
"abraham-sultan
","jared-weinstein-2
",0.0,
"abraham-sultan
","jason-hurt
",0.0,
"abraham-sultan
","javier-lopez
",0.0,
"abraham-sultan
","jay-ganaden
",0.0,
"abraham-sultan
","jay-radia
",0.0,
"abraham-sultan
","jays-finnecy
",0.0,
"abraham-sultan
","jeff-t-swenson
",0.0,
"abraham-sultan
","jeffrey-m-mann
",0.0,
"abraham-sultan
","jennifer-rector
",0.0,
"abraham-sultan
","jeremy-richardson
",0.0,
"abraham-sultan
","jessica-lee-2
",0.0,
"abraham-sultan
","jim-paulson
",1.0,Bachelor
"abraham-sultan
","jin-kim
",0.0,
"abraham-sultan
","joakim-achren
",0.0,
"abraham-sultan
","joe-gruca
",0.0,
"abraham-sultan
","joel-lefkovitz
",0.0,
"abraham-sultan
","john-eden
",0.0,
"abraham-sultan
","john-gage
",0.0,
"abraham-sultan
","john-jellinek
",0.0,
"abraham-sultan
","john-ledoux
",0.0,
"abraham-sultan
","john-peterson
",0.0,
"abraham-sultan
","john-wolpert
",0.0,
"abraham-sultan
","jon-aguirre
",0.0,
"abraham-sultan
","jonah-jones
",0.0,
"abraham-sultan
","jonathan-glass
",0.0,
"abraham-sultan
","jonathan-sackheim
",0.0,
"abraham-sultan
","jos-cayasso
",0.0,
"abraham-sultan
","joseph-matteo
",0.0,
"abraham-sultan
","joseph-yossi-deutsch
",0.0,
"abraham-sultan
","julie-greenhouse
",1.0,Bachelor
"abraham-sultan
","jussi-palmroth
",0.0,
"abraham-sultan
","justin-halloran
",0.0,
"abraham-sultan
","justin-raddatz
",0.0,
"abraham-sultan
","k-b-chandrasekhar
",1.0,Bachelor
"abraham-sultan
","kassia-shishkoff
",0.0,
"abraham-sultan
","katherine-covellone
",0.0,
"abraham-sultan
","kathy-mclaughlin
",0.0,
"abraham-sultan
","kelli-richards
",0.0,
"abraham-sultan
","kelsey-schwenk
",0.0,
"abraham-sultan
","ken-schneider
",0.0,
"abraham-sultan
","kenneth-berger
",0.0,
"abraham-sultan
","kevin-casey
",0.0,
"abraham-sultan
","kevin-gabelein
",0.0,
"abraham-sultan
","kevin-moore-2
",0.0,
"abraham-sultan
","kimberley-kasper
",0.0,
"abraham-sultan
","kiril-savino
",0.0,
"abraham-sultan
","kostas-staikos
",0.0,
"abraham-sultan
","krishna-k-gupta
",0.0,
"abraham-sultan
","kuangwei-hwang
",0.0,
"abraham-sultan
","lance-greggain
",0.0,
"abraham-sultan
","larry-brilliant
",0.0,
"abraham-sultan
","lawrence-merritt
",0.0,
"abraham-sultan
","lee-zhou
",0.0,
"abraham-sultan
","leslie-a-shipley
",0.0,
"abraham-sultan
","lex-bayer
",0.0,
"abraham-sultan
","lior-sion
",0.0,
"abraham-sultan
","lisa-pavey
",1.0,Bachelor
"abraham-sultan
","luca-pulira
",0.0,
"abraham-sultan
","luis-von-ahn
",0.0,
"abraham-sultan
","magid-abraham
",0.0,
"abraham-sultan
","manuel-maqueda
",0.0,
"abraham-sultan
","marco-oriano
",0.0,
"abraham-sultan
","marcus-lindstrm
",0.0,
"abraham-sultan
","mark-cooper-2
",0.0,
"abraham-sultan
","mark-gurman-2
",0.0,
"abraham-sultan
","mark-norman
",0.0,
"abraham-sultan
","mark-verstegen
",0.0,
"abraham-sultan
","marta-gimeno
",0.0,
"abraham-sultan
","martin-duval
",0.0,
"abraham-sultan
","martin-lorentzon
",0.0,
"abraham-sultan
","matt-munson
",0.0,
"abraham-sultan
","matt-singer
",0.0,
"abraham-sultan
","mattan-griffel
",0.0,
"abraham-sultan
","matthew-cottingham
",0.0,
"abraham-sultan
","matthew-pangborn
",0.0,
"abraham-sultan
","matthew-w-emmens
",0.0,
"abraham-sultan
","meishar-meiri
",0.0,
"abraham-sultan
","merrick-furst
",0.0,
"abraham-sultan
","michael-caranfa
",0.0,
"abraham-sultan
","michael-d-taylor
",0.0,
"abraham-sultan
","michael-gile
",0.0,
"abraham-sultan
","michael-hirschbrich
",0.0,
"abraham-sultan
","michael-jelacic
",0.0,
"abraham-sultan
","michael-l-canning
",0.0,
"abraham-sultan
","michael-m-campbell
",0.0,
"abraham-sultan
","michael-reinicke
",0.0,
"abraham-sultan
","michael-szabados
",0.0,
"abraham-sultan
","michal-grzegorczyk
",0.0,
"abraham-sultan
","miguel-de-buf
",0.0,
"abraham-sultan
","mikael-ylinen
",0.0,
"abraham-sultan
","mike-cartwright
",0.0,
"abraham-sultan
","mike-riemer-2
",0.0,
"abraham-sultan
","mike-zafirovski
",0.0,
"abraham-sultan
","minh-q-tran
",0.0,
"abraham-sultan
","mitch-davis
",0.0,
"abraham-sultan
","mohammed-hisamuddin
",0.0,
"abraham-sultan
","mr-kenneth-galbraith
",0.0,
"abraham-sultan
","ms-surekha-shetty
",0.0,
"abraham-sultan
","nagendra-sirola
",0.0,
"abraham-sultan
","nancy-schoendorf
",0.0,
"abraham-sultan
","nathan-herald
",0.0,
"abraham-sultan
","nathaniel-landau
",0.0,
"abraham-sultan
","neal-cohen
",1.0,Bachelor
"abraham-sultan
","neng-bing-doh
",0.0,
"abraham-sultan
","nick-stoumpas
",0.0,
"abraham-sultan
","nicolaj-b-mllertz
",0.0,
"abraham-sultan
","nigel-brown
",0.0,
"abraham-sultan
","nikita-shamgunov
",0.0,
"abraham-sultan
","nir-bejerano
",0.0,
"abraham-sultan
","norm-fogelsong
",0.0,
"abraham-sultan
","om-thoke
",0.0,
"abraham-sultan
","ost2pst-software
",0.0,
"abraham-sultan
","paige-craig
",0.0,
"abraham-sultan
","pankaj-shah
",0.0,
"abraham-sultan
","parker-jones
",0.0,
"abraham-sultan
","pat-garrehy
",0.0,
"abraham-sultan
","patrick-adams
",0.0,
"abraham-sultan
","patrick-filler
",0.0,
"abraham-sultan
","patrick-mcconlogue
",0.0,
"abraham-sultan
","patrick-stonelake
",0.0,
"abraham-sultan
","paul-attard
",0.0,
"abraham-sultan
","paul-choi
",0.0,
"abraham-sultan
","paul-english
",0.0,
"abraham-sultan
","paul-n-clark
",0.0,
"abraham-sultan
","paul-tarjan
",0.0,
"abraham-sultan
","paula-keve
",0.0,
"abraham-sultan
","pedro-surez
",0.0,
"abraham-sultan
","pete-santhappan
",0.0,
"abraham-sultan
","peter-braun
",0.0,
"abraham-sultan
","peter-egan
",0.0,
"abraham-sultan
","peter-harrington-4
",0.0,
"abraham-sultan
","peter-ward-2
",0.0,
"abraham-sultan
","philippe-vial-grelier
",0.0,
"abraham-sultan
","pierre-belichard
",0.0,
"abraham-sultan
","pieter-van-der-does
",0.0,
"abraham-sultan
","po-bronson
",0.0,
"abraham-sultan
","rajan-agarwal
",0.0,
"abraham-sultan
","ralph-chu
",0.0,
"abraham-sultan
","ramana-jampala
",0.0,
"abraham-sultan
","ramsey-mcgrory
",1.0,Bachelor
"abraham-sultan
","rasmus-mller-nielsen
",0.0,
"abraham-sultan
","ravi-thummarukudy
",0.0,
"abraham-sultan
","ray-wang
",0.0,
"abraham-sultan
","reuben-antman
",0.0,
"abraham-sultan
","rich-keck
",0.0,
"abraham-sultan
","richard-barajas
",1.0,Bachelor
"abraham-sultan
","richard-davan
",0.0,
"abraham-sultan
","richard-hagen-jr
",0.0,
"abraham-sultan
","richard-tyc
",0.0,
"abraham-sultan
","rita-sharma
",0.0,
"abraham-sultan
","rob-ianelli
",0.0,
"abraham-sultan
","robb-lejuwaan
",0.0,
"abraham-sultan
","robert-binder
",0.0,
"abraham-sultan
","robert-reiner
",0.0,
"abraham-sultan
","rod-rudzin
",0.0,
"abraham-sultan
","roee-adler
",0.0,
"abraham-sultan
","rohith-bhat
",0.0,
"abraham-sultan
","ron-palmeri
",0.0,
"abraham-sultan
","rowan-mccann
",0.0,
"abraham-sultan
","ruben-daniels
",0.0,
"abraham-sultan
","ruud-van-der-linden
",0.0,
"abraham-sultan
","ryan-dilworth
",0.0,
"abraham-sultan
","ryan-wells
",0.0,
"abraham-sultan
","sal-siino
",0.0,
"abraham-sultan
","sam-nunez
",0.0,
"abraham-sultan
","samy-mizrahi
",1.0,Bachelor
"abraham-sultan
","sandra-hartley
",0.0,
"abraham-sultan
","sarina-maier
",0.0,
"abraham-sultan
","satya-iluri
",0.0,
"abraham-sultan
","schwark-satyavolu-2
",1.0,Rensselaer Polytechnic Institute
"abraham-sultan
","scott-minick
",0.0,
"abraham-sultan
","scott-s-beers
",0.0,
"abraham-sultan
","scott-walchek
",0.0,
"abraham-sultan
","shai-n-gozani
",0.0,
"abraham-sultan
","shannon-rentner
",0.0,
"abraham-sultan
","shash-deshmukh
",0.0,
"abraham-sultan
","shawn-c-rathje
",0.0,
"abraham-sultan
","shimon-hason
",1.0,Bachelor
"abraham-sultan
","shweta-gupta
",0.0,
"abraham-sultan
","skip-goode
",0.0,
"abraham-sultan
","spiros-martzoukos
",0.0,
"abraham-sultan
","stephen-m-carter
",0.0,
"abraham-sultan
","steve-davis-5
",0.0,
"abraham-sultan
","steve-hafner
",0.0,
"abraham-sultan
","steve-oetegenn
",0.0,
"abraham-sultan
","steve-wilhite
",0.0,
"abraham-sultan
","stian-rustad
",0.0,
